Loan_ID,Customer_ID,Product_Type,Loan_Amount,Loan_Start_Date,Loan_End_Date,Interest_Rate,Customer_Age,Customer_Location,Loan_Status,Repayment_Frequency,Late_Payments,Credit_Score,Repayment_History
L002923,C04619,Gold Loan,626061.27,2021-02-04 13:10:30,2027-02-03 13:10:30,7.24,52,Delhi,Closed,Monthly,4,626,Excellent
L002924,C05053,Microlending Loan,638393.55,2019-05-31 13:10:30,2029-05-28 13:10:30,12.98,46,Maharashtra,Defaulted,Yearly,5,722,Poor
L002925,C43846,Gold Loan,457015.57,2019-08-26 13:10:30,2024-08-24 13:10:30,10.48,37,Goa,Active,Yearly,4,630,Good
L002926,C05583,Microlending Loan,553620.5,2023-06-21 13:10:30,2032-06-18 13:10:30,15.46,37,Karnataka,Defaulted,Monthly,0,576,Poor
L002927,C14678,Gold Loan,269011.07,2020-03-09 13:10:30,2025-03-08 13:10:30,10.03,33,Delhi,Defaulted,Quarterly,5,703,Poor
L002928,C25074,Loan,292076.96,2022-11-15 13:10:30,2032-11-12 13:10:30,7.91,38,Maharashtra,Active,Yearly,1,448,Good
L002929,C21499,Gold Loan,500632.96,2016-04-22 13:10:30,2022-04-21 13:10:30,9.48,52,Goa,Closed,Quarterly,2,605,Excellent
L002930,C09358,Loan,762142.85,2024-10-18 13:10:30,2033-10-16 13:10:30,8.88,37,Delhi,Defaulted,Yearly,3,612,Poor
L002931,C46315,Loan,632170.99,2018-12-24 13:10:30,2021-12-23 13:10:30,11.38,49,Karnataka,Active,Yearly,4,616,Good
L002932,C23658,Mutual Fund,665517.34,2022-06-12 13:10:30,2029-06-10 13:10:30,8.36,22,Karnataka,Closed,Yearly,0,501,Excellent
L002933,C18261,Loan,268466.08,2024-01-18 13:10:30,2027-01-17 13:10:30,4.92,29,Maharashtra,Defaulted,Quarterly,1,617,Poor
L002934,C19831,Microlending Loan,418929.29,2016-04-13 13:10:30,2026-04-11 13:10:30,8.25,45,Karnataka,Closed,Yearly,3,509,Excellent
L002935,C31649,Loan,812310.67,2023-01-15 13:10:30,2032-01-13 13:10:30,11.49,41,Goa,Active,Quarterly,2,345,Good
L002936,C21433,Investment Insurance,263642.5,2022-07-21 13:10:30,2027-07-20 13:10:30,14.96,54,Karnataka,Defaulted,Monthly,5,592,Poor
L002937,C09686,Gold Loan,561056.55,2020-08-30 13:10:30,2025-08-29 13:10:30,11.08,-2,Karnataka,Defaulted,Yearly,5,495,Poor
L002938,C39321,Investment Insurance,104417.18,2017-05-06 13:10:30,2023-05-05 13:10:30,7.58,44,Goa,Active,Quarterly,1,620,Good
L002939,C25425,Investment Insurance,803451.9,2016-04-17 13:10:30,2021-04-16 13:10:30,11.15,24,Maharashtra,Defaulted,Monthly,3,457,Poor
L002940,C34218,Mutual Fund,605675.38,2017-06-18 13:10:30,2025-06-16 13:10:30,10.7,40,Delhi,Active,Yearly,3,434,Good
L002941,C35870,Gold Loan,578617.4,2016-04-17 13:10:30,2021-04-16 13:10:30,13.84,31,Goa,Defaulted,Yearly,1,494,Poor
L002942,C39054,Microlending Loan,414226.97,2020-06-07 13:10:30,2027-06-06 13:10:30,13.8,65,Maharashtra,Closed,Yearly,3,525,Excellent
L002943,C35864,Gold Loan,572207.45,2017-04-26 13:10:30,2025-04-24 13:10:30,10.16,41,Maharashtra,Closed,Yearly,3,491,Excellent
L002944,C39656,Microlending Loan,392889.36,2017-03-15 13:10:30,2021-03-14 13:10:30,11.35,44,Karnataka,Active,Monthly,5,487,Good
L002945,C03968,Microlending Loan,502067.3,2023-01-17 13:10:30,2032-01-15 13:10:30,7.75,65,Goa,Defaulted,Monthly,5,535,Poor
L002946,C39877,Investment Insurance,480475.31,2017-02-18 13:10:30,2022-02-17 13:10:30,12.8,13,Maharashtra,Closed,Monthly,4,597,Excellent
L002947,C38772,Mutual Fund,1090477.02,2023-02-26 13:10:30,2033-02-23 13:10:30,14.28,33,Delhi,Defaulted,Yearly,2,523,Poor
L002948,C23794,Mutual Fund,495600.22,2021-08-30 13:10:30,2031-08-28 13:10:30,9.5,31,Delhi,Defaulted,Monthly,0,499,Poor
L002949,C11863,Investment Insurance,313045.52,2015-06-14 13:10:30,2024-06-11 13:10:30,10.27,29,Delhi,Active,Quarterly,4,554,Good
L002950,C10704,Investment Insurance,219277.43,2017-01-24 13:10:30,2021-01-23 13:10:30,6.83,36,Delhi,Active,Quarterly,5,678,Good
L002951,C49757,Loan,510257.73,2020-08-23 13:10:30,2029-08-21 13:10:30,9.38,43,Delhi,Active,Yearly,1,683,Good
L002952,C06982,Mutual Fund,498208.15,2024-11-09 13:10:30,2027-11-09 13:10:30,7.42,40,Maharashtra,Closed,Monthly,0,552,Excellent
L002953,C33379,Mutual Fund,262367.27,2017-05-21 13:10:30,2024-05-19 13:10:30,4.96,22,Goa,Active,Quarterly,2,562,Good
L002954,C13046,Microlending Loan,710116.73,2019-07-02 13:10:30,2027-06-30 13:10:30,15.56,17,Delhi,Closed,Quarterly,0,678,Excellent
L002955,C25944,Gold Loan,434881.21,2019-11-15 13:10:30,2027-11-13 13:10:30,10.68,46,Maharashtra,Defaulted,Monthly,0,460,Poor
L002956,C28075,Gold Loan,538983.89,2022-06-16 13:10:30,2027-06-15 13:10:30,9.66,49,Delhi,Active,Quarterly,3,684,Good
L002957,C27663,Loan,304789.69,2020-04-19 13:10:30,2025-04-18 13:10:30,7.63,31,Maharashtra,Active,Quarterly,3,744,Good
L002958,C20921,Microlending Loan,650727.45,2015-03-02 13:10:30,2025-02-27 13:10:30,9.27,55,Karnataka,Defaulted,Yearly,1,485,Poor
L002959,C41380,Mutual Fund,108528.71,2016-10-02 13:10:30,2026-09-30 13:10:30,2.76,3,Maharashtra,Closed,Monthly,1,540,Excellent
L002960,C37118,Loan,776616.63,2015-02-19 13:10:30,2023-02-17 13:10:30,11.69,30,Maharashtra,Closed,Quarterly,4,603,Excellent
L002961,C05771,Microlending Loan,568867.83,2017-08-12 13:10:30,2021-08-11 13:10:30,7.84,18,Maharashtra,Closed,Yearly,2,537,Excellent
L002962,C39230,Loan,629136.68,2021-03-10 13:10:30,2029-03-08 13:10:30,5.49,51,Delhi,Defaulted,Quarterly,4,567,Poor
L002963,C26559,Microlending Loan,626206.64,2021-04-28 13:10:30,2031-04-26 13:10:30,9.85,60,Delhi,Active,Yearly,5,627,Good
L002964,C03394,Investment Insurance,159032.26,2018-03-28 13:10:30,2024-03-26 13:10:30,10.46,38,Delhi,Closed,Yearly,4,687,Excellent
L002965,C36997,Investment Insurance,163008.4,2015-01-05 13:10:30,2021-01-03 13:10:30,14.82,51,Goa,Active,Yearly,1,692,Good
L002966,C42576,Gold Loan,532256.1,2023-08-22 13:10:30,2033-08-19 13:10:30,12.61,42,Karnataka,Active,Quarterly,0,633,Good
L002967,C16567,Loan,559233.28,2015-07-31 13:10:30,2019-07-30 13:10:30,12.57,68,Delhi,Closed,Monthly,0,523,Excellent
L002968,C02655,Microlending Loan,253900.21,2019-04-19 13:10:30,2023-04-18 13:10:30,15.82,46,Maharashtra,Defaulted,Monthly,4,717,Poor
L002969,C30433,Mutual Fund,353967.54,2018-09-15 13:10:30,2023-09-14 13:10:30,6.51,40,Delhi,Defaulted,Quarterly,1,652,Poor
L002970,C04129,Gold Loan,599186.14,2019-10-17 13:10:30,2024-10-15 13:10:30,14.06,62,Karnataka,Closed,Monthly,0,801,Excellent
L002971,C33818,Loan,554596.81,2020-08-13 13:10:30,2028-08-11 13:10:30,5.08,36,Delhi,Closed,Monthly,4,619,Excellent
L002972,C12046,Gold Loan,923452.61,2019-07-29 13:10:30,2022-07-28 13:10:30,12.54,13,Delhi,Active,Monthly,1,592,Good
L002973,C10111,Mutual Fund,531867.52,2022-02-02 13:10:30,2031-01-31 13:10:30,9.72,17,Delhi,Active,Quarterly,0,544,Good
L002974,C03636,Investment Insurance,73620.44,2023-08-14 13:10:30,2028-08-12 13:10:30,10.82,44,Maharashtra,Closed,Yearly,1,542,Excellent
L002975,C24564,Investment Insurance,523669.04,2016-10-12 13:10:30,2021-10-11 13:10:30,7.92,44,Maharashtra,Active,Yearly,3,422,Good
L002976,C31965,Microlending Loan,436047.88,2016-10-03 13:10:30,2025-10-01 13:10:30,11.66,44,Delhi,Defaulted,Monthly,3,534,Poor
L002977,C47270,Microlending Loan,331955.58,2021-09-07 13:10:30,2025-09-06 13:10:30,15.15,28,Maharashtra,Active,Quarterly,4,476,Good
L002978,C39932,Gold Loan,444601.61,2022-01-19 13:10:30,2025-01-18 13:10:30,4.21,61,Maharashtra,Defaulted,Monthly,4,441,Poor
L002979,C49314,Gold Loan,806682.32,2023-05-17 13:10:30,2030-05-15 13:10:30,7.86,54,Maharashtra,Closed,Quarterly,4,664,Excellent
L002980,C14383,Gold Loan,376808.95,2017-04-19 13:10:30,2027-04-17 13:10:30,8.44,57,Karnataka,Active,Yearly,4,698,Good
L002981,C40654,Mutual Fund,373849.69,2015-01-14 13:10:30,2020-01-13 13:10:30,11.74,62,Goa,Defaulted,Monthly,2,664,Poor
L002982,C04488,Microlending Loan,898258.51,2015-03-14 13:10:30,2020-03-12 13:10:30,10.07,44,Goa,Active,Quarterly,0,572,Good
L002983,C14951,Loan,539266.41,2017-03-27 13:10:30,2024-03-25 13:10:30,15.16,33,Karnataka,Defaulted,Yearly,1,604,Poor
L002984,C19965,Investment Insurance,214951.09,2019-03-17 13:10:30,2029-03-14 13:10:30,6.27,32,Goa,Closed,Monthly,5,448,Excellent
L002985,C40576,Microlending Loan,403491.02,2016-05-13 13:10:30,2026-05-11 13:10:30,6.3,43,Karnataka,Closed,Monthly,2,850,Excellent
L002986,C11047,Loan,485385.9,2018-08-31 13:10:30,2022-08-30 13:10:30,11.93,32,Maharashtra,Closed,Quarterly,2,653,Excellent
L002987,C38174,Mutual Fund,586621.9,2018-03-17 13:10:30,2028-03-14 13:10:30,11.71,66,Delhi,Closed,Quarterly,2,586,Excellent
L002988,C21733,Microlending Loan,740215.74,2020-09-08 13:10:30,2023-09-08 13:10:30,11.6,38,Karnataka,Defaulted,Yearly,2,497,Poor
L002989,C04032,Mutual Fund,305079.56,2016-04-06 13:10:30,2020-04-05 13:10:30,6.26,31,Maharashtra,Active,Yearly,4,489,Good
L002990,C20602,Investment Insurance,382430.01,2022-04-09 13:10:30,2029-04-07 13:10:30,15.62,44,Delhi,Active,Quarterly,2,595,Good
L002991,C19503,Mutual Fund,857205.02,2018-05-01 13:10:30,2021-04-30 13:10:30,10.15,11,Goa,Defaulted,Monthly,5,850,Poor
L002992,C26726,Mutual Fund,319598.88,2023-03-29 13:10:30,2030-03-27 13:10:30,13.86,27,Maharashtra,Closed,Quarterly,0,584,Excellent
L002993,C30644,Investment Insurance,533683.3,2016-12-17 13:10:30,2021-12-16 13:10:30,13.3,48,Maharashtra,Active,Quarterly,3,650,Good
L002994,C49526,Gold Loan,402248.75,2021-02-24 13:10:30,2026-02-23 13:10:30,11.82,54,Delhi,Active,Yearly,4,704,Good
L002995,C36106,Loan,525856.02,2020-04-17 13:10:30,2026-04-16 13:10:30,6.5,12,Delhi,Defaulted,Monthly,1,500,Poor
L002996,C44051,Investment Insurance,207773.55,2019-02-26 13:10:30,2024-02-25 13:10:30,10.74,35,Karnataka,Closed,Yearly,5,447,Excellent
L002997,C46926,Mutual Fund,556273.14,2024-04-29 13:10:30,2032-04-27 13:10:30,13.07,47,Maharashtra,Defaulted,Yearly,0,821,Poor
L002998,C01144,Gold Loan,409126.43,2022-02-15 13:10:30,2026-02-14 13:10:30,5.21,49,Goa,Defaulted,Monthly,1,580,Poor
L002999,C27041,Gold Loan,813417.66,2023-09-28 13:10:30,2027-09-27 13:10:30,13.33,26,Maharashtra,Closed,Yearly,4,619,Excellent
L003000,C14915,Mutual Fund,448151.15,2021-06-04 13:10:30,2029-06-02 13:10:30,7.28,14,Goa,Closed,Yearly,4,600,Excellent
L003001,C07885,Loan,881725.48,2019-08-26 13:10:30,2029-08-23 13:10:30,15.07,26,Maharashtra,Defaulted,Yearly,0,668,Poor
L003002,C00176,Mutual Fund,569714.82,2020-09-20 13:10:30,2030-09-18 13:10:30,5.54,27,Delhi,Defaulted,Yearly,1,508,Poor
L003003,C22114,Mutual Fund,468409.13,2016-10-15 13:10:30,2022-10-14 13:10:30,11.65,43,Goa,Closed,Yearly,5,651,Excellent
L003004,C37470,Loan,389004.76,2022-10-16 13:10:30,2028-10-14 13:10:30,8.58,34,Karnataka,Defaulted,Quarterly,2,593,Poor
L003005,C01336,Microlending Loan,737377.9,2015-03-24 13:10:30,2022-03-22 13:10:30,8.99,37,Maharashtra,Closed,Quarterly,4,834,Excellent
L003006,C32887,Loan,417970.89,2019-01-04 13:10:30,2023-01-03 13:10:30,9.76,44,Goa,Active,Quarterly,4,624,Good
L003007,C00139,Investment Insurance,584965.61,2019-08-16 13:10:30,2022-08-15 13:10:30,4.94,41,Delhi,Defaulted,Quarterly,0,579,Poor
L003008,C18917,Loan,494324.63,2020-05-23 13:10:30,2028-05-21 13:10:30,11.13,56,Delhi,Closed,Yearly,2,524,Excellent
L003009,C04126,Mutual Fund,314776.8,2021-03-23 13:10:30,2029-03-21 13:10:30,10.69,32,Karnataka,Closed,Quarterly,5,731,Excellent
L003010,C41644,Microlending Loan,496176.34,2022-02-18 13:10:30,2025-02-17 13:10:30,11.1,43,Karnataka,Active,Monthly,1,779,Good
L003011,C35844,Mutual Fund,676330.25,2016-09-25 13:10:30,2020-09-24 13:10:30,8.27,25,Maharashtra,Active,Quarterly,0,634,Good
L003012,C35714,Investment Insurance,634327.59,2015-10-30 13:10:30,2021-10-28 13:10:30,10.31,15,Goa,Active,Quarterly,4,679,Good
L003013,C22540,Microlending Loan,142775.41,2021-04-24 13:10:30,2025-04-23 13:10:30,14.28,63,Goa,Defaulted,Quarterly,1,458,Poor
L003014,C07527,Mutual Fund,310529.49,2019-11-15 13:10:30,2025-11-13 13:10:30,13.35,44,Goa,Defaulted,Yearly,0,661,Poor
L003015,C24563,Loan,383027.86,2023-10-19 13:10:30,2032-10-16 13:10:30,7.32,26,Goa,Closed,Quarterly,1,642,Excellent
L003016,C42402,Mutual Fund,630943.16,2024-10-30 13:10:30,2032-10-28 13:10:30,11.13,67,Delhi,Active,Monthly,4,503,Good
L003017,C29730,Mutual Fund,813579.36,2017-08-27 13:10:30,2024-08-25 13:10:30,11.15,44,Karnataka,Defaulted,Quarterly,3,537,Poor
L003018,C04558,Microlending Loan,575703.25,2015-02-12 13:10:30,2021-02-10 13:10:30,8.95,43,Delhi,Active,Quarterly,5,486,Good
L003019,C39807,Mutual Fund,589315.82,2015-08-09 13:10:30,2023-08-07 13:10:30,7.97,24,Karnataka,Defaulted,Quarterly,1,449,Poor
L003020,C20161,Loan,545218.63,2021-08-24 13:10:30,2030-08-22 13:10:30,10.7,42,Delhi,Defaulted,Monthly,1,538,Poor
L003021,C24368,Microlending Loan,140317.6,2019-06-30 13:10:30,2024-06-28 13:10:30,16.64,57,Maharashtra,Closed,Quarterly,5,615,Excellent
L003022,C31570,Microlending Loan,681466.49,2023-03-13 13:10:30,2031-03-11 13:10:30,12.76,24,Goa,Defaulted,Monthly,4,781,Poor
L003023,C08429,Investment Insurance,436473.46,2024-08-26 13:10:30,2028-08-25 13:10:30,11.25,30,Delhi,Defaulted,Quarterly,5,625,Poor
L003024,C43359,Investment Insurance,501788.21,2015-05-13 13:10:30,2018-05-12 13:10:30,7.65,46,Goa,Active,Quarterly,3,466,Good
L003025,C36313,Loan,734938.47,2024-09-27 13:10:30,2032-09-25 13:10:30,11.92,18,Maharashtra,Active,Monthly,4,516,Good
L003026,C18787,Microlending Loan,933284.3,2021-08-23 13:10:30,2026-08-22 13:10:30,8.38,46,Delhi,Defaulted,Quarterly,1,692,Poor
L003027,C29087,Loan,649670.38,2023-03-13 13:10:30,2032-03-10 13:10:30,9.77,51,Delhi,Defaulted,Quarterly,3,726,Poor
L003028,C29403,Investment Insurance,307419.87,2021-09-05 13:10:30,2028-09-03 13:10:30,7.11,49,Delhi,Defaulted,Quarterly,2,634,Poor
L003029,C49550,Investment Insurance,525286.11,2017-02-27 13:10:30,2025-02-25 13:10:30,8.8,30,Maharashtra,Active,Yearly,1,509,Good
L003030,C47574,Gold Loan,473608.59,2017-03-14 13:10:30,2022-03-13 13:10:30,14.22,34,Delhi,Closed,Yearly,2,599,Excellent
L003031,C33070,Mutual Fund,528077.39,2020-02-27 13:10:30,2025-02-25 13:10:30,9.82,45,Maharashtra,Closed,Yearly,3,645,Excellent
L003032,C24536,Loan,635697.48,2015-04-21 13:10:30,2024-04-18 13:10:30,5.85,33,Delhi,Closed,Quarterly,1,563,Excellent
L003033,C07933,Microlending Loan,550313.02,2022-04-15 13:10:30,2032-04-12 13:10:30,12.74,34,Delhi,Defaulted,Monthly,5,672,Poor
L003034,C47116,Gold Loan,702968.04,2015-10-29 13:10:30,2018-10-28 13:10:30,6.24,32,Delhi,Active,Yearly,5,556,Good
L003035,C36397,Microlending Loan,770783.28,2021-09-30 13:10:30,2025-09-29 13:10:30,10.5,66,Delhi,Defaulted,Yearly,5,648,Poor
L003036,C13043,Microlending Loan,372160.04,2016-11-27 13:10:30,2025-11-25 13:10:30,13.81,27,Maharashtra,Closed,Yearly,4,552,Excellent
L003037,C39317,Mutual Fund,443241.89,2017-05-10 13:10:30,2024-05-08 13:10:30,9.02,60,Delhi,Active,Monthly,5,655,Good
L003038,C46411,Microlending Loan,209747.4,2022-11-20 13:10:30,2025-11-19 13:10:30,9.61,42,Maharashtra,Closed,Monthly,4,749,Excellent
L003039,C18129,Investment Insurance,396378.99,2020-10-23 13:10:30,2029-10-21 13:10:30,10.05,52,Maharashtra,Closed,Quarterly,1,557,Excellent
L003040,C44324,Investment Insurance,580534.85,2020-09-22 13:10:30,2024-09-21 13:10:30,12.09,51,Karnataka,Active,Yearly,1,505,Good
L003041,C23716,Microlending Loan,564462.26,2019-12-31 13:10:30,2024-12-29 13:10:30,8.34,55,Karnataka,Defaulted,Quarterly,0,718,Poor
L003042,C09652,Microlending Loan,547955.19,2019-11-10 13:10:30,2024-11-08 13:10:30,10.66,33,Goa,Active,Yearly,4,708,Good
L003043,C30363,Mutual Fund,493297.71,2019-04-10 13:10:30,2026-04-08 13:10:30,8.73,5,Goa,Closed,Monthly,1,617,Excellent
L003044,C38968,Mutual Fund,575470.14,2023-01-07 13:10:30,2029-01-05 13:10:30,15.16,32,Delhi,Closed,Yearly,1,809,Excellent
L003045,C18326,Gold Loan,294033.61,2018-07-16 13:10:30,2022-07-15 13:10:30,10.41,37,Karnataka,Active,Quarterly,4,481,Good
L003046,C18414,Investment Insurance,196472.34,2016-04-11 13:10:30,2019-04-11 13:10:30,11.03,31,Goa,Defaulted,Yearly,1,561,Poor
L003047,C27530,Mutual Fund,452205.58,2021-01-23 13:10:30,2031-01-21 13:10:30,8.7,55,Goa,Defaulted,Monthly,3,645,Poor
L003048,C45624,Mutual Fund,667084.62,2022-03-20 13:10:30,2029-03-18 13:10:30,7.1,58,Delhi,Active,Quarterly,3,719,Good
L003049,C42188,Microlending Loan,551562.56,2020-04-26 13:10:30,2023-04-26 13:10:30,8.01,51,Maharashtra,Closed,Yearly,3,717,Excellent
L003050,C24510,Mutual Fund,720126.24,2016-07-29 13:10:30,2022-07-28 13:10:30,7.99,47,Goa,Defaulted,Quarterly,5,688,Poor
L003051,C41232,Microlending Loan,692235,2022-04-27 13:10:30,2031-04-25 13:10:30,9.86,39,Delhi,Closed,Yearly,1,563,Excellent
L003052,C12672,Gold Loan,466559.97,2016-06-07 13:10:30,2019-06-07 13:10:30,14.69,40,Karnataka,Closed,Monthly,1,675,Excellent
L003053,C25628,Microlending Loan,417091.37,2022-05-17 13:10:30,2031-05-15 13:10:30,12.92,62,Karnataka,Active,Monthly,4,545,Good
L003054,C46283,Gold Loan,748065.41,2015-09-13 13:10:30,2023-09-11 13:10:30,13.06,19,Goa,Closed,Quarterly,5,545,Excellent
L003055,C30274,Mutual Fund,578224.48,2017-02-01 13:10:30,2021-01-31 13:10:30,8.89,58,Delhi,Active,Yearly,5,591,Good
L003056,C34044,Loan,303992.51,2020-04-08 13:10:30,2029-04-06 13:10:30,12.57,25,Karnataka,Defaulted,Yearly,4,635,Poor
L003057,C25631,Loan,679427.62,2019-01-07 13:10:30,2026-01-05 13:10:30,3.97,29,Maharashtra,Closed,Monthly,2,674,Excellent
L003058,C11203,Investment Insurance,257440.87,2015-12-19 13:10:30,2021-12-17 13:10:30,7.4,57,Delhi,Closed,Yearly,3,550,Excellent
L003059,C35351,Gold Loan,260411.88,2017-05-14 13:10:30,2021-05-13 13:10:30,2.01,12,Karnataka,Defaulted,Monthly,2,617,Poor
L003060,C10847,Loan,327039.06,2024-10-31 13:10:30,2028-10-30 13:10:30,13.96,17,Delhi,Active,Monthly,2,544,Good
L003061,C42489,Mutual Fund,498132.78,2021-11-16 13:10:30,2027-11-15 13:10:30,-0.34,19,Delhi,Defaulted,Quarterly,0,568,Poor
L003062,C32055,Investment Insurance,623367.84,2019-04-20 13:10:30,2025-04-18 13:10:30,12.4,54,Karnataka,Active,Quarterly,2,611,Good
L003063,C26875,Mutual Fund,232939.79,2015-05-31 13:10:30,2021-05-29 13:10:30,9.38,39,Delhi,Defaulted,Quarterly,5,533,Poor
L003064,C13373,Loan,-14925.64,2016-04-22 13:10:30,2023-04-21 13:10:30,2.28,57,Delhi,Defaulted,Monthly,1,749,Poor
L003065,C43458,Loan,494505.42,2024-10-07 13:10:30,2031-10-06 13:10:30,8.18,40,Karnataka,Defaulted,Monthly,1,593,Poor
L003066,C14590,Gold Loan,544736.87,2016-10-10 13:10:30,2023-10-09 13:10:30,11.99,71,Goa,Defaulted,Quarterly,0,631,Poor
L003067,C42184,Gold Loan,512777.72,2018-03-21 13:10:30,2027-03-19 13:10:30,9.21,28,Maharashtra,Active,Yearly,4,695,Good
L003068,C13644,Mutual Fund,670783.36,2016-02-01 13:10:30,2022-01-30 13:10:30,13.09,34,Delhi,Closed,Quarterly,5,716,Excellent
L003069,C21451,Gold Loan,423044.61,2018-09-11 13:10:30,2021-09-10 13:10:30,6.14,40,Karnataka,Closed,Monthly,4,741,Excellent
L003070,C03930,Gold Loan,547733.18,2021-06-08 13:10:30,2028-06-06 13:10:30,14.76,46,Maharashtra,Active,Monthly,4,513,Good
L003071,C09933,Loan,776547.43,2019-12-25 13:10:30,2022-12-24 13:10:30,9.05,57,Karnataka,Closed,Monthly,2,682,Excellent
L003072,C23561,Gold Loan,697650.3,2018-09-14 13:10:30,2023-09-13 13:10:30,9.81,41,Maharashtra,Active,Monthly,4,642,Good
L003073,C30899,Microlending Loan,665042.02,2020-01-04 13:10:30,2030-01-01 13:10:30,7.48,15,Maharashtra,Active,Monthly,4,701,Good
L003074,C17561,Microlending Loan,722010.43,2018-06-29 13:10:30,2023-06-28 13:10:30,8.23,29,Delhi,Active,Monthly,4,622,Good
L003075,C23158,Loan,417016.92,2020-10-29 13:10:30,2027-10-28 13:10:30,11.26,55,Maharashtra,Defaulted,Yearly,3,637,Poor
L003076,C38084,Loan,235464.38,2017-12-20 13:10:30,2027-12-18 13:10:30,10.21,50,Maharashtra,Active,Quarterly,4,568,Good
L003077,C49046,Gold Loan,552216.02,2015-05-08 13:10:30,2019-05-07 13:10:30,4.22,59,Karnataka,Defaulted,Yearly,2,528,Poor
L003078,C24028,Mutual Fund,703245.94,2022-07-31 13:10:30,2028-07-29 13:10:30,13.37,57,Maharashtra,Defaulted,Yearly,4,713,Poor
L003079,C06136,Loan,635101.1,2024-02-29 13:10:30,2032-02-27 13:10:30,8.58,44,Maharashtra,Defaulted,Quarterly,0,658,Poor
L003080,C38747,Gold Loan,852095.53,2017-11-02 13:10:30,2020-11-01 13:10:30,7.91,56,Karnataka,Closed,Yearly,1,497,Excellent
L003081,C11862,Gold Loan,552503.92,2018-09-06 13:10:30,2021-09-05 13:10:30,15.81,45,Maharashtra,Active,Quarterly,1,584,Good
L003082,C30285,Loan,543909.25,2024-12-19 13:10:30,2030-12-18 13:10:30,14.03,37,Delhi,Active,Yearly,4,671,Good
L003083,C35273,Gold Loan,464822.69,2020-02-23 13:10:30,2030-02-20 13:10:30,12.8,27,Maharashtra,Defaulted,Yearly,4,648,Poor
L003084,C16332,Gold Loan,543901.03,2022-05-11 13:10:30,2032-05-08 13:10:30,9.51,15,Maharashtra,Closed,Monthly,0,495,Excellent
L003085,C42246,Loan,220049.56,2022-03-03 13:10:30,2030-03-01 13:10:30,11.31,55,Maharashtra,Defaulted,Yearly,2,514,Poor
L003086,C29951,Mutual Fund,732974.7,2016-09-08 13:10:30,2024-09-06 13:10:30,9.37,61,Goa,Closed,Monthly,2,534,Excellent
L003087,C48931,Gold Loan,493816.13,2015-11-15 13:10:30,2022-11-13 13:10:30,8.22,61,Delhi,Closed,Monthly,5,595,Excellent
L003088,C07402,Loan,579625.28,2023-11-08 13:10:30,2033-11-05 13:10:30,14.14,33,Goa,Closed,Monthly,0,832,Excellent
L003089,C39269,Investment Insurance,576081.15,2017-05-22 13:10:30,2021-05-21 13:10:30,13.81,27,Goa,Defaulted,Monthly,1,756,Poor
L003090,C08970,Investment Insurance,254607.66,2020-06-27 13:10:30,2024-06-26 13:10:30,10.62,37,Goa,Closed,Yearly,5,451,Excellent
L003091,C11695,Gold Loan,591165.82,2019-04-06 13:10:30,2028-04-03 13:10:30,8.89,62,Karnataka,Closed,Yearly,5,369,Excellent
L003092,C28272,Gold Loan,462908.96,2024-06-10 13:10:30,2034-06-08 13:10:30,11.26,33,Delhi,Active,Monthly,2,563,Good
L003093,C44185,Loan,424680.7,2017-02-17 13:10:30,2022-02-16 13:10:30,9.37,44,Goa,Closed,Monthly,5,617,Excellent
L003094,C38295,Mutual Fund,1122021.75,2016-03-31 13:10:30,2026-03-29 13:10:30,5.55,22,Delhi,Closed,Monthly,0,470,Excellent
L003095,C35038,Gold Loan,502554.68,2021-04-21 13:10:30,2031-04-19 13:10:30,4.96,34,Delhi,Defaulted,Yearly,5,540,Poor
L003096,C36369,Investment Insurance,694376.72,2016-12-08 13:10:30,2019-12-08 13:10:30,8.94,26,Maharashtra,Closed,Monthly,0,704,Excellent
L003097,C44822,Gold Loan,379401.76,2020-11-14 13:10:30,2025-11-13 13:10:30,10.79,39,Goa,Defaulted,Monthly,5,831,Poor
L003098,C00305,Loan,639736.78,2016-09-30 13:10:30,2023-09-29 13:10:30,9.86,64,Delhi,Closed,Yearly,0,575,Excellent
L003099,C48936,Mutual Fund,540852.31,2021-05-14 13:10:30,2025-05-13 13:10:30,9.31,39,Karnataka,Defaulted,Monthly,2,446,Poor
L003100,C14234,Mutual Fund,550174.87,2019-11-25 13:10:30,2027-11-23 13:10:30,6.92,39,Maharashtra,Closed,Yearly,4,726,Excellent
L003101,C15517,Mutual Fund,263204.17,2018-08-14 13:10:30,2024-08-12 13:10:30,15.6,40,Goa,Closed,Yearly,3,578,Excellent
